,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,hours,transactions,special_hours,
10,6Guo-aozyLnQFtAuP8ZXZg,queens-comfort-astoria,Queens Comfort,https://s3-media1.fl.yelpcdn.com/bphoto/JdF87bB6RVIjjDWAL3TqYA/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/queens-comfort-astoria?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,13477385119,(347) 738-5119,2125,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4,"{'address1': '3618 30th Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['3618 30th Ave', 'Astoria, NY 11103'], 'cross_streets': ''}","{'latitude': 40.764527, 'longitude': -73.91694}","['https://s3-media1.fl.yelpcdn.com/bphoto/JdF87bB6RVIjjDWAL3TqYA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/BZjWul2n6Yf4XGRNCwdo4g/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/PpZOZIO8gfp2A_sVB3ikqw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
11,YptGDS83-uBOgzU2mOb53Q,cakes-n-shapes-new-york,Cakes N' Shapes,https://s3-media2.fl.yelpcdn.com/bphoto/XjvgYSsajJG0KPQ8dlyV-A/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/cakes-n-shapes-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12126295512,(212) 629-5512,58,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",4.5,"{'address1': '466 W 51st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['466 W 51st St', 'New York, NY 10019'], 'cross_streets': '10th Ave & 9th Ave'}","{'latitude': 40.7650581, 'longitude': -73.991076}","['https://s3-media2.fl.yelpcdn.com/bphoto/XjvgYSsajJG0KPQ8dlyV-A/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/ixMM8LyxKVQT9NGkXv5S-g/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/qe8cfte18oVH6_6yhJ_aOQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1700', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],,
12,jSUUcyV76hlCBAyHWAOm0w,hanjan-new-york,Hanjan,https://s3-media2.fl.yelpcdn.com/bphoto/yhlhtnIf_NgcKZILwbEuNA/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/hanjan-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12122067226,(212) 206-7226,421,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4,"{'address1': '36 W 26th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['36 W 26th St', 'New York, NY 10010'], 'cross_streets': 'Broadway & Madison Ave'}","{'latitude': 40.7441830642509, 'longitude': -73.9905130318771}","['https://s3-media2.fl.yelpcdn.com/bphoto/yhlhtnIf_NgcKZILwbEuNA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/g1-lCCpyxl7_TcnhojFo-g/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/9Xv3l1ZWGcYQ-e42owv8aQ/o.jpg']",$$$,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '1415', 'day': 0}, {'is_overnight': True, 'start': '1730', 'end': '0100', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '1415', 'day': 1}, {'is_overnight': True, 'start': '1730', 'end': '0100', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '1415', 'day': 2}, {'is_overnight': True, 'start': '1730', 'end': '0100', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '1415', 'day': 3}, {'is_overnight': True, 'start': '1730', 'end': '0100', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '1415', 'day': 4}, {'is_overnight': True, 'start': '1730', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1730', 'end': '0100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],,
13,QxT9prWWnHGmLK1yEjG5Qg,corner-bistro-long-island-city,Corner Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/Sj-y8kVYiOYDa4zAx4P89w/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/corner-bistro-long-island-city?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,17186066500,(718) 606-6500,232,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3,"{'address1': '47-18 Vernon Blvd', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['47-18 Vernon Blvd', 'Long Island City, NY 11101'], 'cross_streets': ''}","{'latitude': 40.74494, 'longitude': -73.95365}","['https://s3-media3.fl.yelpcdn.com/bphoto/Sj-y8kVYiOYDa4zAx4P89w/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/z-o9FNt55lZHIuOUsU-EWA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/s4RNP3pw3dDeNjsGoTCRxg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 5}, {'is_overnight': True, 'start': '1130', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
14,1MqGlFP3b7H77fzUkJMKgw,mooncake-foods-new-york,Mooncake Foods,https://s3-media3.fl.yelpcdn.com/bphoto/4F7NH-cDlsbTjrofSTuIvw/o.jpg,TRUE,FALSE,https://www.yelp.com/biz/mooncake-foods-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12122198888,(212) 219-8888,517,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4,"{'address1': '112 6th Ave', 'address2': 'Between Watts St & Broome St', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['112 6th Ave', 'Between Watts St & Broome St', 'New York, NY 10013'], 'cross_streets': ''}","{'latitude': 40.7237776, 'longitude': -74.004562}","['https://s3-media3.fl.yelpcdn.com/bphoto/4F7NH-cDlsbTjrofSTuIvw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/qYGnhVj250VTnAfmhbUreA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/hLdAILUcoQXbLeGezLi_QA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
15,XxZOE4Cq6ZBWGxZ4AVDNng,la-sorrentina-ristorante-brooklyn,La Sorrentina Ristorante,https://s3-media3.fl.yelpcdn.com/bphoto/QyyAA_8DKkyxIp6vW-o9AA/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/la-sorrentina-ristorante-brooklyn?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,17186809299,(718) 680-9299,81,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"{'address1': '6522 11th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11219', 'country': 'US', 'state': 'NY', 'display_address': ['6522 11th Ave', 'Brooklyn, NY 11219'], 'cross_streets': '65th St & 66th St'}","{'latitude': 40.628303, 'longitude': -74.006637}","['https://s3-media3.fl.yelpcdn.com/bphoto/QyyAA_8DKkyxIp6vW-o9AA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Yd6rzSHet1JO8eebmgN55w/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Mi_GtvbbtkVI13MYDo2xnA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
16,CPLoSr1WvLh5cd6fAJ3c8w,embers-steakhouse-brooklyn-6,Embers Steakhouse,https://s3-media1.fl.yelpcdn.com/bphoto/tkWaoDq1OfMVrMBydNfskw/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/embers-steakhouse-brooklyn-6?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,,,315,"[{'alias': 'steak', 'title': 'Steakhouses'}]",3,"{'address1': '9519 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['9519 3rd Ave', 'Brooklyn, NY 11209'], 'cross_streets': '95th St & 96th St'}","{'latitude': 40.61662, 'longitude': -74.03369}","['https://s3-media1.fl.yelpcdn.com/bphoto/tkWaoDq1OfMVrMBydNfskw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/i6iHVzM-6xGAfnz-SpBvWg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/RAmFCJxVfCPy4ZOd09Rs1A/o.jpg']",$$$,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",,
17,hFI-5zcNZkR7Ppjl4YL37A,mythai-cafe-brooklyn,MyThai Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/I6ER7DkdgdMn2iUNcjv_nA/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/mythai-cafe-brooklyn?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,17188331700,(718) 833-1700,337,"[{'alias': 'thai', 'title': 'Thai'}]",3.5,"{'address1': '7803 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7803 3rd Ave', 'Brooklyn, NY 11209'], 'cross_streets': '78th St & 79th St'}","{'latitude': 40.6290065, 'longitude': -74.0286205}","['https://s3-media1.fl.yelpcdn.com/bphoto/I6ER7DkdgdMn2iUNcjv_nA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/wSJZ3sbfaAp-GLl8IpMzfQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/frqyWXAUmRljmszB3-2Bcw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
18,B3i4zs5wquFu1UZyzYJ-bQ,baohaus-new-york-2,BaoHaus,https://s3-media3.fl.yelpcdn.com/bphoto/i5Bv1vmYbZL9zTmUgUG7XQ/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/baohaus-new-york-2?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,,,1941,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'taiwanese', 'title': 'Taiwanese'}]",3.5,"{'address1': '238 E 14th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['238 E 14th St', 'New York, NY 10003'], 'cross_streets': '2nd Ave & 3rd Ave'}","{'latitude': 40.73239, 'longitude': -73.98579}","['https://s3-media3.fl.yelpcdn.com/bphoto/i5Bv1vmYbZL9zTmUgUG7XQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/c4kiPurmUZ5gI09jOeRJRA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/23LpeMDkPumhOZLGPZ1TWg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2330', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2330', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2330', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2330', 'day': 3}, {'is_overnight': True, 'start': '1130', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1130', 'end': '0300', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2330', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
19,pHIcKkoReHTrTMgVux096g,the-meadow-new-york-3,The Meadow,https://s3-media4.fl.yelpcdn.com/bphoto/jVYVB02m3RxCAnyoAytiLw/o.jpg,TRUE,FALSE,https://www.yelp.com/biz/the-meadow-new-york-3?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12126454633,(212) 645-4633,96,"[{'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}, {'alias': 'florists', 'title': 'Florists'}, {'alias': 'herbsandspices', 'title': 'Herbs & Spices'}]",4.5,"{'address1': '523 Hudson St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['523 Hudson St', 'New York, NY 10014'], 'cross_streets': '10th St & Charles St'}","{'latitude': 40.7339953, 'longitude': -74.0066717}","['https://s3-media4.fl.yelpcdn.com/bphoto/jVYVB02m3RxCAnyoAytiLw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/6LZAS9IpgJOlLtv0Dj4nhA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/p4LTCcEZqLe4b8ZRZ3ek1g/o.jpg']",$$$,"[{'open': [{'is_overnight': False, 'start': '1300', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '1300', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '1300', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '1800', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],,
20,kIC6kmSaYSJqrY_QTvp-Bw,lansdowne-road-new-york-2,Lansdowne Road,https://s3-media2.fl.yelpcdn.com/bphoto/ve7IbVenqZMJWWKqFbzDRw/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/lansdowne-road-new-york-2?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12122398020,(212) 239-8020,440,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4,"{'address1': '599 10th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['599 10th Ave', 'New York, NY 10036'], 'cross_streets': '44th St & 43rd St'}","{'latitude': 40.76072, 'longitude': -73.99509}","['https://s3-media2.fl.yelpcdn.com/bphoto/ve7IbVenqZMJWWKqFbzDRw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/1cmmt6cZlN0DE4ikVx8jPQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/9q9TJp6up828tFBHnz6QHg/o.jpg']",$$,"[{'open': [{'is_overnight': True, 'start': '1130', 'end': '0400', 'day': 0}, {'is_overnight': True, 'start': '1130', 'end': '0400', 'day': 1}, {'is_overnight': True, 'start': '1130', 'end': '0400', 'day': 2}, {'is_overnight': True, 'start': '1130', 'end': '0400', 'day': 3}, {'is_overnight': True, 'start': '1130', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1130', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '1130', 'end': '0400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],,
21,vYc_dbmC4yK7X_-3vQ74ig,mont-blanc-52-new-york-2,Mont Blanc 52,https://s3-media1.fl.yelpcdn.com/bphoto/5mPja2L3qKpF_IrzOkHiNQ/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/mont-blanc-52-new-york-2?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12125829648,(212) 582-9648,92,"[{'alias': 'fondue', 'title': 'Fondue'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'soup', 'title': 'Soup'}]",4.5,"{'address1': '344 W 52nd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['344 W 52nd St', 'New York, NY 10019'], 'cross_streets': '9th Ave & 8th Ave'}","{'latitude': 40.76397, 'longitude': -73.98678}","['https://s3-media1.fl.yelpcdn.com/bphoto/5mPja2L3qKpF_IrzOkHiNQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/2_ixi0F7cEYUE_hnsFLHwA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/TJoSNZhC-JZBFPPni7s0lw/o.jpg']",$$$,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2330', 'day': 0}, {'is_overnight': True, 'start': '1130', 'end': '0030', 'day': 1}, {'is_overnight': True, 'start': '1130', 'end': '0030', 'day': 2}, {'is_overnight': True, 'start': '1130', 'end': '0030', 'day': 3}, {'is_overnight': True, 'start': '1130', 'end': '0030', 'day': 4}, {'is_overnight': True, 'start': '1130', 'end': '0030', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2330', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
22,B8uEWQoTILlTNajCmJVOcQ,mezetto-new-york,Mezetto,https://s3-media2.fl.yelpcdn.com/bphoto/3jOCQmwNS8-UuMiYK7PPUA/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/mezetto-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12129334587,(212) 933-4587,599,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4,"{'address1': '161 E Houston St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['161 E Houston St', 'New York, NY 10002'], 'cross_streets': 'East Houston St & 2nd Ave'}","{'latitude': 40.7228863781236, 'longitude': -73.9889362576721}","['https://s3-media2.fl.yelpcdn.com/bphoto/3jOCQmwNS8-UuMiYK7PPUA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/BTkuGu-8g7ZotWuiQtg-zg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/X15vtNpgQ006f0FFc-tAKg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1000', 'end': '0130', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0130', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
23,tK_GcVOTG1_MjsepLMB6dg,maloney-and-porcelli-new-york,Maloney & Porcelli,https://s3-media2.fl.yelpcdn.com/bphoto/OvsVkASoMpXkxG-8L9hTbA/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/maloney-and-porcelli-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12127502233,(212) 750-2233,466,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4,"{'address1': '37 E 50th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['37 E 50th St', 'New York, NY 10022'], 'cross_streets': 'Madison Ave & Park Ave'}","{'latitude': 40.7576, 'longitude': -73.9747}","['https://s3-media2.fl.yelpcdn.com/bphoto/OvsVkASoMpXkxG-8L9hTbA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/shDbeJmDj3lnoO9Y7LgrYQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/aZvoiWSAunN69i65XYLhMg/o.jpg']",$$$,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2330', 'day': 4}, {'is_overnight': False, 'start': '1630', 'end': '2330', 'day': 5}, {'is_overnight': False, 'start': '1630', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,
24,-qBoJlCNkRyskSuDWTqh8g,dizzys-diner-brooklyn,Dizzy's Diner,https://s3-media2.fl.yelpcdn.com/bphoto/59tG7th69QvTUWZv9WZeSw/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/dizzys-diner-brooklyn?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,17184991966,(718) 499-1966,364,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",3.5,"{'address1': '511 9th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['511 9th St', 'Brooklyn, NY 11215'], 'cross_streets': '7th Ave & W Prospect Park'}","{'latitude': 40.66577, 'longitude': -73.97887}","['https://s3-media2.fl.yelpcdn.com/bphoto/59tG7th69QvTUWZv9WZeSw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/97sTU3Gb7qNSuv1yVaHAfA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/tjiQWDma_bffgIYXbszpuA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
